station,Date,skyc1,skyc2,skyc3,skyl1,skyl2,skyl3,wxcodes
HUA,10/20/20 17:58,OVC,M,M,6500,M,M,M
HUA,10/20/20 18:58,CLR,M,M,M,M,M,M
HUA,10/20/20 19:58,CLR,M,M,M,M,M,M
HUA,10/20/20 20:58,CLR,M,M,M,M,M,M
HUA,10/20/20 21:58,CLR,M,M,M,M,M,M
HUA,10/20/20 22:58,CLR,M,M,M,M,M,M
HUA,10/20/20 23:58,CLR,M,M,M,M,M,M
HUA,10/21/20 0:58,CLR,M,M,M,M,M,M
HUA,10/21/20 1:58,CLR,M,M,M,M,M,M
HUA,10/21/20 2:58,CLR,M,M,M,M,M,M
HUA,10/21/20 3:58,CLR,M,M,M,M,M,M
HUA,10/21/20 4:58,CLR,M,M,M,M,M,M
HUA,10/21/20 5:58,CLR,M,M,M,M,M,M
HUA,10/21/20 6:58,CLR,M,M,M,M,M,M
HUA,10/21/20 7:58,CLR,M,M,M,M,M,M
HUA,10/21/20 8:58,SCT,M,M,4500,M,M,M
HUA,10/21/20 9:58,BKN,M,M,4500,M,M,M
HUA,10/21/20 10:58,OVC,M,M,4600,M,M,M
HUA,10/21/20 11:58,BKN,M,M,5500,M,M,M
HUA,10/21/20 12:58,BKN,M,M,6000,M,M,M
HUA,10/21/20 13:58,CLR,M,M,M,M,M,M
HUA,10/21/20 14:58,CLR,M,M,M,M,M,M
HUA,10/21/20 15:58,CLR,M,M,M,M,M,M
HUA,10/21/20 16:58,FEW,M,M,2000,M,M,M
HUA,10/21/20 17:58,FEW,SCT,SCT,2200,3600,4600,M
HUA,10/21/20 18:38,BKN,BKN,M,2700,4300,M,M
HUA,10/21/20 18:48,SCT,M,M,2700,M,M,M
HUA,10/21/20 18:58,BKN,M,M,2800,M,M,M
HUA,10/21/20 19:08,SCT,BKN,M,2800,3900,M,M
HUA,10/21/20 19:58,SCT,SCT,M,3500,4500,M,M
HUA,10/21/20 20:58,FEW,M,M,3500,M,M,M
HUA,10/21/20 21:58,CLR,M,M,M,M,M,M
HUA,10/21/20 22:58,CLR,M,M,M,M,M,M
HUA,10/21/20 23:58,CLR,M,M,M,M,M,M
HUA,10/22/20 0:58,CLR,M,M,M,M,M,M
HUA,10/22/20 1:58,CLR,M,M,M,M,M,M
HUA,10/22/20 2:58,CLR,M,M,M,M,M,M
HUA,10/22/20 3:58,CLR,M,M,M,M,M,M
HUA,10/22/20 4:58,CLR,M,M,M,M,M,M
HUA,10/22/20 5:58,CLR,M,M,M,M,M,M
HUA,10/22/20 6:58,CLR,M,M,M,M,M,M
HUA,10/22/20 7:58,CLR,M,M,M,M,M,M
HUA,10/22/20 8:58,CLR,M,M,M,M,M,BR
HUA,10/22/20 9:58,CLR,M,M,M,M,M,M
HUA,10/22/20 10:58,CLR,M,M,M,M,M,M
HUA,10/22/20 11:48,FEW,M,M,6500,M,M,BR
HUA,10/22/20 11:58,SCT,M,M,6500,M,M,BR
HUA,10/22/20 12:58,OVC,M,M,6500,M,M,M
HUA,10/22/20 13:58,OVC,M,M,7000,M,M,M
HUA,10/22/20 14:58,FEW,M,M,7500,M,M,M
HUA,10/22/20 15:58,SCT,M,M,2100,M,M,M
HUA,10/22/20 16:08,BKN,M,M,2100,M,M,M
HUA,10/22/20 16:48,BKN,M,M,2400,M,M,M
HUA,10/22/20 16:58,SCT,M,M,2400,M,M,M
HUA,10/22/20 17:58,CLR,M,M,M,M,M,M
HUA,10/22/20 18:58,BKN,M,M,3800,M,M,M
HUA,10/22/20 19:58,FEW,M,M,4000,M,M,M
HUA,10/22/20 20:58,CLR,M,M,M,M,M,M
HUA,10/22/20 21:58,CLR,M,M,M,M,M,M
HUA,10/22/20 22:58,CLR,M,M,M,M,M,M
HUA,10/22/20 23:58,CLR,M,M,M,M,M,M
HUA,10/23/20 0:58,CLR,M,M,M,M,M,M
HUA,10/23/20 1:58,CLR,M,M,M,M,M,M
HUA,10/23/20 2:58,CLR,M,M,M,M,M,M
HUA,10/23/20 3:58,CLR,M,M,M,M,M,M
HUA,10/23/20 4:58,CLR,M,M,M,M,M,M
HUA,10/23/20 5:58,CLR,M,M,M,M,M,M
HUA,10/23/20 6:58,CLR,M,M,M,M,M,M
HUA,10/23/20 7:58,CLR,M,M,M,M,M,M
HUA,10/23/20 8:58,CLR,M,M,M,M,M,M
HUA,10/23/20 9:58,CLR,M,M,M,M,M,M
HUA,10/23/20 10:58,CLR,M,M,M,M,M,M
HUA,10/23/20 11:58,SCT,BKN,M,6000,7500,M,M
HUA,10/23/20 12:58,OVC,M,M,5500,M,M,M
HUA,10/23/20 13:58,OVC,M,M,5500,M,M,M
HUA,10/23/20 14:58,SCT,OVC,M,6000,7000,M,M
HUA,10/23/20 15:58,SCT,M,M,7500,M,M,M
HUA,10/23/20 16:58,BKN,BKN,M,2600,7500,M,M
HUA,10/23/20 17:08,SCT,SCT,OVC,2500,6000,7500,M
HUA,10/23/20 17:28,BKN,BKN,BKN,2600,5000,6000,M
HUA,10/23/20 17:48,SCT,BKN,M,2800,5500,M,M
HUA,10/23/20 17:58,FEW,SCT,M,2800,5000,M,M
HUA,10/23/20 18:58,FEW,SCT,M,6000,26000,M,M
HUA,10/23/20 19:58,SCT,BKN,M,20000,23000,M,#NAME?
HUA,10/23/20 20:58,SCT,BKN,M,3500,13000,M,M
HUA,10/23/20 21:58,FEW,SCT,BKN,6000,11000,14000,#NAME?
HUA,10/23/20 22:58,CLR,M,M,M,M,M,M
HUA,10/23/20 23:58,CLR,M,M,M,M,M,M
HUA,10/24/20 0:58,FEW,M,M,4300,M,M,M
HUA,10/24/20 1:58,CLR,M,M,M,M,M,BR
HUA,10/24/20 2:58,CLR,M,M,M,M,M,M
HUA,10/24/20 3:58,SCT,SCT,M,9000,12000,M,M
HUA,10/24/20 4:58,BKN,BKN,OVC,3700,6500,8500,#NAME?
HUA,10/24/20 5:58,SCT,BKN,BKN,4000,4800,5500,M
HUA,10/24/20 6:58,SCT,BKN,BKN,1100,3400,4600,M
HUA,10/24/20 7:58,SCT,BKN,BKN,1000,3500,4700,M
HUA,10/24/20 8:08,BKN,BKN,OVC,900,3600,4800,#NAME?
HUA,10/24/20 8:48,BKN,OVC,M,900,3500,M,BR
HUA,10/24/20 8:58,SCT,OVC,M,900,3700,M,BR
HUA,10/24/20 9:08,FEW,SCT,BKN,500,1000,3700,#NAME?
HUA,10/24/20 9:18,FEW,SCT,BKN,200,1000,3700,RA BR
HUA,10/24/20 9:28,FEW,SCT,OVC,200,800,9000,RA BR
HUA,10/24/20 9:58,OVC,M,M,9500,M,M,RA BR
HUA,10/24/20 10:38,BKN,OVC,M,600,5000,M,#NAME?
HUA,10/24/20 10:58,OVC,M,M,600,M,M,M
HUA,10/24/20 11:58,OVC,M,M,600,M,M,M
HUA,10/24/20 12:58,OVC,M,M,500,M,M,M
HUA,10/24/20 13:58,OVC,M,M,600,M,M,#NAME?
HUA,10/24/20 14:58,OVC,M,M,500,M,M,#NAME?
HUA,10/24/20 15:58,OVC,M,M,500,M,M,#NAME?
HUA,10/24/20 16:58,OVC,M,M,400,M,M,#NAME?
HUA,10/24/20 17:48,OVC,M,M,500,M,M,M
HUA,10/24/20 17:58,OVC,M,M,500,M,M,M
HUA,10/24/20 18:08,OVC,M,M,400,M,M,M
HUA,10/24/20 18:48,OVC,M,M,500,M,M,M
HUA,10/24/20 18:58,OVC,M,M,500,M,M,M
HUA,10/24/20 19:58,OVC,M,M,500,M,M,M
HUA,10/24/20 20:58,OVC,M,M,600,M,M,M
HUA,10/24/20 21:48,OVC,M,M,700,M,M,M
HUA,10/24/20 21:58,OVC,M,M,700,M,M,M
HUA,10/24/20 22:18,OVC,M,M,600,M,M,M
HUA,10/24/20 22:58,OVC,M,M,600,M,M,M
HUA,10/24/20 23:58,OVC,M,M,400,M,M,M
HUA,10/25/20 0:58,OVC,M,M,200,M,M,M
HUA,10/25/20 1:48,OVC,M,M,300,M,M,BR
HUA,10/25/20 1:58,OVC,M,M,300,M,M,BR
HUA,10/25/20 2:58,OVC,M,M,300,M,M,BR
HUA,10/25/20 3:18,OVC,M,M,300,M,M,BR
HUA,10/25/20 3:28,OVC,M,M,400,M,M,BR
HUA,10/25/20 3:38,OVC,M,M,400,M,M,BR
HUA,10/25/20 3:58,OVC,M,M,300,M,M,BR
HUA,10/25/20 4:48,OVC,M,M,400,M,M,BR
HUA,10/25/20 4:58,OVC,M,M,300,M,M,BR
HUA,10/25/20 5:58,OVC,M,M,200,M,M,M
HUA,10/25/20 6:58,OVC,M,M,300,M,M,M
HUA,10/25/20 7:58,OVC,M,M,300,M,M,M
HUA,10/25/20 8:18,OVC,M,M,500,M,M,M
HUA,10/25/20 8:58,BKN,OVC,M,500,1400,M,M
HUA,10/25/20 9:58,BKN,OVC,M,500,1600,M,M
HUA,10/25/20 10:48,SCT,OVC,M,600,1500,M,M
HUA,10/25/20 10:58,FEW,OVC,M,600,1400,M,M
HUA,10/25/20 11:58,OVC,M,M,1300,M,M,M
HUA,10/25/20 12:28,BKN,OVC,M,900,1300,M,M
HUA,10/25/20 12:58,OVC,M,M,700,M,M,M
HUA,10/25/20 13:18,OVC,M,M,600,M,M,M
HUA,10/25/20 13:38,OVC,M,M,300,M,M,BR
HUA,10/25/20 13:58,OVC,M,M,300,M,M,BR
HUA,10/25/20 14:18,OVC,M,M,300,M,M,BR
HUA,10/25/20 14:58,OVC,M,M,300,M,M,BR
HUA,10/25/20 15:58,OVC,M,M,500,M,M,M
HUA,10/25/20 16:28,OVC,M,M,700,M,M,M
HUA,10/25/20 16:58,OVC,M,M,800,M,M,M
HUA,10/25/20 17:58,OVC,M,M,800,M,M,M
HUA,10/25/20 18:38,OVC,M,M,1000,M,M,M
HUA,10/25/20 18:58,OVC,M,M,1100,M,M,M
HUA,10/25/20 19:58,OVC,M,M,1400,M,M,M
HUA,10/25/20 20:08,OVC,M,M,1500,M,M,M
HUA,10/25/20 20:58,BKN,OVC,M,1700,4500,M,M
HUA,10/25/20 21:58,BKN,OVC,M,1800,4500,M,M
HUA,10/25/20 22:18,SCT,OVC,M,1800,4400,M,M
HUA,10/25/20 22:58,OVC,M,M,4500,M,M,M
HUA,10/25/20 23:58,OVC,M,M,4300,M,M,M
HUA,10/26/20 0:58,SCT,OVC,M,2000,4300,M,M
HUA,10/26/20 1:28,BKN,OVC,M,2300,4300,M,M
HUA,10/26/20 1:48,FEW,SCT,OVC,1600,2300,4400,M
HUA,10/26/20 1:58,FEW,OVC,M,1600,4500,M,M
HUA,10/26/20 2:58,OVC,M,M,4500,M,M,M
HUA,10/26/20 3:58,OVC,M,M,4400,M,M,M
HUA,10/26/20 4:58,OVC,M,M,4400,M,M,M
HUA,10/26/20 5:58,OVC,M,M,4400,M,M,M
HUA,10/26/20 6:28,BKN,OVC,M,1500,4400,M,M
HUA,10/26/20 6:58,OVC,M,M,1600,M,M,M
HUA,10/26/20 7:38,SCT,OVC,M,1600,4200,M,M
HUA,10/26/20 7:58,OVC,M,M,4200,M,M,M
HUA,10/26/20 8:38,BKN,OVC,M,2700,4200,M,M
HUA,10/26/20 8:58,FEW,SCT,OVC,800,2700,4200,M
HUA,10/26/20 9:08,BKN,BKN,OVC,700,2800,4200,M
HUA,10/26/20 9:28,OVC,M,M,600,M,M,M
HUA,10/26/20 9:58,BKN,OVC,M,600,4500,M,M
HUA,10/26/20 10:58,BKN,OVC,M,600,4600,M,M
HUA,10/26/20 11:08,FEW,OVC,M,600,4700,M,M
HUA,10/26/20 11:38,BKN,OVC,M,700,4700,M,M
HUA,10/26/20 11:48,BKN,OVC,M,600,4600,M,M
HUA,10/26/20 11:58,OVC,M,M,600,M,M,M
HUA,10/26/20 12:28,OVC,M,M,700,M,M,M
HUA,10/26/20 12:48,OVC,M,M,600,M,M,M
HUA,10/26/20 12:58,OVC,M,M,600,M,M,M
HUA,10/26/20 13:01,OVC,M,M,1000,M,M,M
HUA,10/26/20 13:58,OVC,M,M,1000,M,M,M
HUA,10/26/20 14:58,OVC,M,M,1000,M,M,M
HUA,10/26/20 15:58,BKN,BKN,OVC,1300,2000,4700,M
HUA,10/26/20 16:28,BKN,OVC,M,1500,4600,M,M
HUA,10/26/20 16:48,SCT,OVC,M,1700,4600,M,M
HUA,10/26/20 16:58,FEW,OVC,M,1700,4600,M,M
HUA,10/26/20 17:11,BKN,OVC,M,2000,4600,M,M
HUA,10/26/20 17:58,OVC,M,M,4700,M,M,M
HUA,10/26/20 17:59,BKN,M,M,4700,M,M,M
HUA,10/26/20 18:38,BKN,OVC,M,2900,4700,M,M
HUA,10/26/20 18:48,BKN,OVC,M,3100,4800,M,M
HUA,10/26/20 18:58,BKN,OVC,M,3000,4800,M,M
HUA,10/26/20 19:58,FEW,OVC,M,3800,4900,M,M
HUA,10/26/20 20:58,BKN,M,M,5500,M,M,M
HUA,10/26/20 21:58,OVC,M,M,5000,M,M,M
HUA,10/26/20 22:58,BKN,M,M,5000,M,M,M
HUA,10/26/20 23:58,OVC,M,M,5500,M,M,M
HUA,10/27/20 0:58,FEW,M,M,6000,M,M,M
HUA,10/27/20 1:58,BKN,M,M,900,M,M,M
HUA,10/27/20 2:58,OVC,M,M,800,M,M,M
HUA,10/27/20 3:58,OVC,M,M,700,M,M,M
HUA,10/27/20 4:18,OVC,M,M,600,M,M,M
HUA,10/27/20 4:58,OVC,M,M,600,M,M,M
HUA,10/27/20 5:58,OVC,M,M,500,M,M,M
HUA,10/27/20 6:08,OVC,M,M,400,M,M,M
HUA,10/27/20 6:58,OVC,M,M,300,M,M,M
HUA,10/27/20 7:58,OVC,M,M,200,M,M,M
HUA,10/27/20 8:58,OVC,M,M,200,M,M,BR
HUA,10/27/20 9:58,OVC,M,M,200,M,M,M
HUA,10/27/20 10:58,SCT,OVC,M,400,1200,M,M
HUA,10/27/20 11:58,OVC,M,M,1100,M,M,M
HUA,10/27/20 12:58,OVC,M,M,1100,M,M,M
HUA,10/27/20 13:58,OVC,M,M,1100,M,M,M
HUA,10/27/20 16:58,OVC,M,M,1300,M,M,M
HUA,10/27/20 17:58,BKN,M,M,1400,M,M,M
HUA,10/27/20 18:08,BKN,M,M,1500,M,M,M
HUA,10/27/20 18:58,OVC,M,M,1900,M,M,M
HUA,10/27/20 19:58,OVC,M,M,1700,M,M,M
HUA,10/27/20 20:58,OVC,M,M,1900,M,M,M
HUA,10/27/20 23:58,FEW,BKN,OVC,1500,2300,2900,M
HUA,10/28/20 0:18,BKN,OVC,M,2800,3300,M,M
HUA,10/28/20 0:28,FEW,OVC,M,2400,3300,M,M
HUA,10/28/20 0:58,OVC,M,M,3300,M,M,M
HUA,10/28/20 1:38,OVC,M,M,2900,M,M,M
HUA,10/28/20 1:48,OVC,M,M,3000,M,M,M
HUA,10/28/20 1:58,OVC,M,M,2700,M,M,M
HUA,10/28/20 2:18,OVC,M,M,3000,M,M,M
HUA,10/28/20 2:58,FEW,OVC,M,2300,3100,M,M
HUA,10/28/20 3:58,OVC,M,M,3000,M,M,M
HUA,10/28/20 4:08,BKN,OVC,M,2600,3100,M,M
HUA,10/28/20 4:58,OVC,M,M,2200,M,M,M
HUA,10/28/20 5:38,SCT,OVC,M,2100,5500,M,M
HUA,10/28/20 5:48,BKN,OVC,M,2300,5500,M,M
HUA,10/28/20 5:58,BKN,OVC,M,2200,6000,M,M
HUA,10/28/20 6:58,OVC,M,M,1400,M,M,M
HUA,10/28/20 7:18,OVC,M,M,1700,M,M,M
HUA,10/28/20 7:58,SCT,SCT,OVC,1900,9000,13000,M
HUA,10/28/20 8:08,BKN,OVC,M,1700,13000,M,#NAME?
HUA,10/28/20 8:58,BKN,OVC,M,2300,2800,M,M
HUA,10/28/20 9:58,OVC,M,M,2200,M,M,#NAME?
HUA,10/28/20 10:08,SCT,BKN,BKN,2300,3100,5000,#NAME?
HUA,10/28/20 10:18,BKN,BKN,BKN,2100,3100,5000,M
HUA,10/28/20 10:58,OVC,M,M,1800,M,M,M
HUA,10/28/20 11:58,OVC,M,M,1900,M,M,M
HUA,10/28/20 12:18,BKN,OVC,M,1100,1700,M,#NAME?
HUA,10/28/20 12:38,BKN,OVC,M,900,1300,M,#NAME?
HUA,10/28/20 12:58,BKN,OVC,M,900,1300,M,RA BR
HUA,10/28/20 13:08,SCT,OVC,M,300,1100,M,#NAME?
HUA,10/28/20 13:18,BKN,BKN,OVC,400,1400,2000,#NAME?
HUA,10/28/20 13:33,BKN,OVC,M,300,2100,M,#NAME?
HUA,10/28/20 13:43,SCT,OVC,M,400,1700,M,RA BR
HUA,10/28/20 13:53,SCT,OVC,M,500,1400,M,#NAME?
HUA,10/28/20 13:58,BKN,OVC,M,500,1400,M,#NAME?
HUA,10/28/20 14:08,SCT,OVC,M,500,1100,M,RA BR
HUA,10/28/20 14:13,SCT,OVC,M,500,1100,M,#NAME?
HUA,10/28/20 14:58,FEW,OVC,M,200,1800,M,#NAME?
HUA,10/28/20 15:59,BKN,OVC,M,900,1600,M,#NAME?
HUA,10/28/20 16:59,OVC,M,M,900,M,M,M
HUA,10/28/20 17:55,OVC,M,M,900,M,M,#NAME?
HUA,10/28/20 18:56,BKN,BKN,OVC,1300,2000,2500,#NAME?
HUA,10/28/20 19:57,BKN,BKN,M,3800,4500,M,BR
HUA,10/28/20 20:58,SCT,BKN,M,5000,9500,M,#NAME?
HUA,10/28/20 21:58,BKN,M,M,9500,M,M,#NAME?
HUA,10/28/20 22:58,SCT,SCT,SCT,1700,2500,6500,#NAME?
HUA,10/28/20 23:58,FEW,BKN,M,6000,9500,M,#NAME?
HUA,10/29/20 0:58,FEW,M,M,1700,M,M,#NAME?
HUA,10/29/20 1:58,CLR,M,M,M,M,M,M
HUA,10/29/20 2:58,FEW,BKN,M,1500,11000,M,M
HUA,10/29/20 3:18,BKN,BKN,M,1500,11000,M,M
HUA,10/29/20 3:28,SCT,BKN,M,1500,11000,M,M
HUA,10/29/20 3:58,SCT,SCT,BKN,1500,2000,2600,#NAME?
HUA,10/29/20 4:18,SCT,SCT,OVC,1400,2000,9500,#NAME?
HUA,10/29/20 4:58,FEW,OVC,M,1200,9500,M,#NAME?
HUA,10/29/20 5:58,FEW,OVC,M,1200,8500,M,#NAME?
HUA,10/29/20 6:58,OVC,M,M,5000,M,M,RA BR
HUA,10/29/20 7:18,OVC,M,M,4200,M,M,#NAME?
HUA,10/29/20 7:28,OVC,M,M,5000,M,M,RA BR
HUA,10/29/20 7:58,SCT,SCT,BKN,1800,2300,3600,#NAME?
HUA,10/29/20 8:08,SCT,BKN,OVC,2100,2700,6500,#NAME?
HUA,10/29/20 8:28,SCT,SCT,BKN,1600,2400,5500,#NAME?
HUA,10/29/20 8:58,BKN,BKN,OVC,4700,6000,8000,#NAME?
HUA,10/29/20 9:58,OVC,M,M,5500,M,M,M
HUA,10/29/20 10:28,SCT,BKN,OVC,600,1000,4300,M
HUA,10/29/20 10:48,SCT,BKN,OVC,800,1500,4100,M
HUA,10/29/20 10:58,BKN,BKN,OVC,600,1100,4000,M
HUA,10/29/20 11:58,BKN,OVC,M,300,700,M,#NAME?
HUA,10/29/20 12:38,OVC,M,M,500,M,M,M
HUA,10/29/20 12:48,BKN,OVC,M,500,900,M,M
HUA,10/29/20 12:58,BKN,OVC,M,600,1000,M,M
HUA,10/29/20 13:08,BKN,OVC,M,400,900,M,#NAME?
HUA,10/29/20 13:55,BKN,OVC,M,900,3800,M,M
HUA,10/29/20 14:59,SCT,BKN,OVC,1000,1500,3000,M
HUA,10/29/20 15:58,SCT,BKN,M,1900,2600,M,M
HUA,10/29/20 15:59,FEW,BKN,BKN,1500,2300,2900,M
HUA,10/29/20 16:58,BKN,BKN,M,2200,2900,M,M
HUA,10/29/20 17:28,SCT,M,M,2800,M,M,M
HUA,10/29/20 17:58,BKN,M,M,2800,M,M,M
HUA,10/29/20 19:03,BKN,M,M,3400,M,M,M
HUA,10/29/20 19:58,BKN,OVC,M,3900,4800,M,M
HUA,10/29/20 20:58,OVC,M,M,3400,M,M,M
HUA,10/29/20 21:58,BKN,OVC,M,2600,3700,M,M
HUA,10/29/20 22:48,SCT,SCT,BKN,2700,3800,4900,M
HUA,10/29/20 22:58,SCT,BKN,BKN,3900,4900,6000,M
HUA,10/29/20 23:28,BKN,OVC,M,2300,3900,M,M
HUA,10/29/20 23:38,SCT,OVC,M,2300,3600,M,M
HUA,10/29/20 23:48,BKN,OVC,M,2200,3700,M,M
HUA,10/29/20 23:58,BKN,OVC,M,1900,3600,M,M
HUA,10/30/20 1:58,OVC,M,M,1400,M,M,M
HUA,10/30/20 2:58,OVC,M,M,1100,M,M,M
HUA,10/30/20 3:58,OVC,M,M,1000,M,M,M
HUA,10/30/20 4:18,OVC,M,M,900,M,M,M
HUA,10/30/20 4:48,OVC,M,M,1000,M,M,M
HUA,10/30/20 4:58,OVC,M,M,1100,M,M,M
HUA,10/30/20 5:58,OVC,M,M,1400,M,M,M
HUA,10/30/20 6:08,OVC,M,M,1500,M,M,M
HUA,10/30/20 6:18,OVC,M,M,1400,M,M,M
HUA,10/30/20 6:58,OVC,M,M,1200,M,M,M
HUA,10/30/20 7:58,OVC,M,M,1200,M,M,M
HUA,10/30/20 8:58,OVC,M,M,1600,M,M,M
HUA,10/30/20 9:58,OVC,M,M,1500,M,M,M
HUA,10/30/20 10:58,OVC,M,M,1600,M,M,M
HUA,10/30/20 11:58,OVC,M,M,1800,M,M,M
HUA,10/30/20 12:58,OVC,M,M,1700,M,M,M
HUA,10/30/20 13:58,SCT,OVC,M,2000,2600,M,M
HUA,10/30/20 14:58,SCT,OVC,M,2000,2600,M,M
HUA,10/30/20 15:58,OVC,M,M,2500,M,M,M
HUA,10/30/20 16:58,OVC,M,M,2700,M,M,M
HUA,10/30/20 17:58,OVC,M,M,2800,M,M,M
HUA,10/30/20 18:28,BKN,M,M,3000,M,M,M
HUA,10/30/20 18:58,FEW,M,M,3100,M,M,M
HUA,10/30/20 19:58,CLR,M,M,M,M,M,M
HUA,10/30/20 20:58,CLR,M,M,M,M,M,M
HUA,10/30/20 21:58,CLR,M,M,M,M,M,M
HUA,10/30/20 22:58,CLR,M,M,M,M,M,M
HUA,10/30/20 23:58,CLR,M,M,M,M,M,M
HUA,10/31/20 0:58,CLR,M,M,M,M,M,M
HUA,10/31/20 1:58,CLR,M,M,M,M,M,M
HUA,10/31/20 2:58,CLR,M,M,M,M,M,M
HUA,10/31/20 3:58,CLR,M,M,M,M,M,M
HUA,10/31/20 4:58,CLR,M,M,M,M,M,M
HUA,10/31/20 5:58,CLR,M,M,M,M,M,M
HUA,10/31/20 6:58,CLR,M,M,M,M,M,M
HUA,10/31/20 7:58,CLR,M,M,M,M,M,M
HUA,10/31/20 8:58,CLR,M,M,M,M,M,M
HUA,10/31/20 9:58,CLR,M,M,M,M,M,M
HUA,10/31/20 10:58,BKN,M,M,26000,M,M,M
HUA,10/31/20 11:58,BKN,M,M,27000,M,M,M
HUA,10/31/20 12:58,CLR,M,M,M,M,M,M
HUA,10/31/20 13:58,CLR,M,M,M,M,M,M
HUA,10/31/20 14:58,CLR,M,M,M,M,M,M
HUA,10/31/20 15:58,CLR,M,M,M,M,M,M
HUA,10/31/20 16:58,CLR,M,M,M,M,M,M
HUA,10/31/20 17:58,CLR,M,M,M,M,M,M
HUA,10/31/20 18:58,CLR,M,M,M,M,M,M
HUA,10/31/20 19:58,CLR,M,M,M,M,M,M
HUA,10/31/20 20:58,CLR,M,M,M,M,M,M
HUA,10/31/20 21:58,CLR,M,M,M,M,M,M
HUA,10/31/20 22:38,CLR,M,M,M,M,M,HZ
HUA,10/31/20 22:48,CLR,M,M,M,M,M,HZ
HUA,10/31/20 22:58,CLR,M,M,M,M,M,M
HUA,10/31/20 23:58,CLR,M,M,M,M,M,M
HUA,11/1/20 0:58,FEW,M,M,29000,M,M,M
HUA,11/1/20 1:58,FEW,M,M,4300,M,M,M
HUA,11/1/20 2:58,FEW,M,M,4200,M,M,M
HUA,11/1/20 3:58,BKN,M,M,4200,M,M,M
HUA,11/1/20 4:58,CLR,M,M,M,M,M,M
HUA,11/1/20 5:58,SCT,M,M,3500,M,M,M
HUA,11/1/20 6:58,OVC,M,M,3500,M,M,M
HUA,11/1/20 7:58,BKN,OVC,M,3800,4700,M,BR
HUA,11/1/20 8:58,FEW,BKN,M,5500,23000,M,M
HUA,11/1/20 9:58,BKN,M,M,3200,M,M,M
HUA,11/1/20 10:08,BKN,BKN,M,2900,3400,M,M
HUA,11/1/20 10:28,SCT,BKN,M,2900,3600,M,M
HUA,11/1/20 10:58,BKN,BKN,M,3700,5000,M,M
HUA,11/1/20 11:58,OVC,M,M,4000,M,M,M
HUA,11/1/20 12:58,CLR,M,M,M,M,M,M
HUA,11/1/20 13:58,CLR,M,M,M,M,M,M
HUA,11/1/20 14:58,CLR,M,M,M,M,M,M
HUA,11/1/20 15:58,CLR,M,M,M,M,M,M
HUA,11/1/20 16:58,CLR,M,M,M,M,M,M
HUA,11/1/20 17:58,CLR,M,M,M,M,M,M
HUA,11/1/20 18:58,CLR,M,M,M,M,M,M
HUA,11/1/20 19:58,CLR,M,M,M,M,M,M
HUA,11/1/20 20:58,CLR,M,M,M,M,M,M
HUA,11/1/20 21:58,CLR,M,M,M,M,M,M
HUA,11/1/20 22:58,CLR,M,M,M,M,M,M
HUA,11/1/20 23:58,CLR,M,M,M,M,M,M
HUA,11/2/20 0:58,CLR,M,M,M,M,M,M
HUA,11/2/20 1:58,CLR,M,M,M,M,M,M
HUA,11/2/20 2:58,CLR,M,M,M,M,M,M
HUA,11/2/20 3:58,CLR,M,M,M,M,M,M
HUA,11/2/20 4:58,CLR,M,M,M,M,M,M
HUA,11/2/20 5:58,CLR,M,M,M,M,M,M
HUA,11/2/20 6:58,CLR,M,M,M,M,M,M
HUA,11/2/20 7:58,CLR,M,M,M,M,M,M
HUA,11/2/20 8:58,CLR,M,M,M,M,M,M
HUA,11/2/20 9:58,CLR,M,M,M,M,M,M
HUA,11/2/20 10:58,CLR,M,M,M,M,M,M
HUA,11/2/20 11:58,CLR,M,M,M,M,M,M
HUA,11/2/20 12:58,CLR,M,M,M,M,M,M
HUA,11/2/20 13:58,CLR,M,M,M,M,M,M
HUA,11/2/20 14:58,CLR,M,M,M,M,M,M
HUA,11/2/20 15:58,CLR,M,M,M,M,M,M
HUA,11/2/20 16:58,CLR,M,M,M,M,M,M
HUA,11/2/20 17:58,CLR,M,M,M,M,M,M
HUA,11/2/20 18:58,CLR,M,M,M,M,M,M
HUA,11/2/20 19:58,CLR,M,M,M,M,M,M
HUA,11/2/20 20:58,CLR,M,M,M,M,M,M
HUA,11/2/20 21:58,CLR,M,M,M,M,M,M
HUA,11/2/20 22:58,CLR,M,M,M,M,M,M
HUA,11/2/20 23:58,CLR,M,M,M,M,M,M
HUA,11/3/20 0:58,CLR,M,M,M,M,M,M
HUA,11/3/20 1:58,CLR,M,M,M,M,M,M
HUA,11/3/20 2:58,CLR,M,M,M,M,M,M
HUA,11/3/20 3:58,CLR,M,M,M,M,M,M
HUA,11/3/20 4:58,CLR,M,M,M,M,M,M
HUA,11/3/20 5:58,CLR,M,M,M,M,M,M
HUA,11/3/20 6:58,CLR,M,M,M,M,M,M
HUA,11/3/20 7:58,CLR,M,M,M,M,M,M
HUA,11/3/20 8:58,CLR,M,M,M,M,M,M
HUA,11/3/20 9:58,CLR,M,M,M,M,M,M
HUA,11/3/20 10:58,CLR,M,M,M,M,M,M
HUA,11/3/20 11:58,CLR,M,M,M,M,M,M
HUA,11/3/20 12:58,CLR,M,M,M,M,M,M
HUA,11/3/20 13:58,CLR,M,M,M,M,M,M
HUA,11/3/20 14:58,CLR,M,M,M,M,M,M
HUA,11/3/20 15:58,CLR,M,M,M,M,M,M
